date,gold_close,mm_net_percentile_52w,mm_net_percentile_104w,mm_net_percentile_156w,mm_net_percentile_260w,mm_net_percentile_full_history,producer_net_percentile_52w,producer_net_percentile_104w,producer_net_percentile_156w,producer_net_percentile_260w,producer_net_percentile_full_history,oi_percentile_52w,oi_percentile_104w,oi_percentile_156w,oi_percentile_260w,oi_percentile_full_history,mm_net_zscore_52w,mm_net_zscore_104w,mm_net_zscore_156w,mm_net_zscore_260w,producer_net_zscore_52w,producer_net_zscore_104w,producer_net_zscore_156w,producer_net_zscore_260w,oi_zscore_52w,oi_zscore_104w,oi_zscore_156w,oi_zscore_260w,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w
2010-04-13,1152.800048828125,,,,,0.8821510297482837,,,,,0.12700228832951946,,,,,0.7723112128146453,,,,,,,,,,,,,-0.012317897849347337,0.00772024806279048,0.058206083226790106,0.07911168225971532
2010-04-20,1138.5999755859375,,,,,0.8569794050343249,,,,,0.11670480549199085,,,,,0.7402745995423341,,,,,,,,,,,,,0.020288052065037032,0.02634814741196667,0.06648522296272774,0.08308447006355779
2010-04-27,1161.699951171875,,,,,0.9050343249427918,,,,,0.10983981693363844,,,,,0.8066361556064073,,,,,,,,,,,,,0.005939592583353415,0.05009905800846215,0.03107523385865152,0.06731520747960995
2010-05-04,1168.5999755859375,,,,,0.9118993135011442,,,,,0.06521739130434782,,,,,0.834096109839817,,,,,,,,,,,,,0.04389872488436697,0.039106686802105495,0.048091797378319034,0.06281022244353518
2010-05-11,1219.9000244140625,,,,,0.9473684210526315,,,,,0.004576659038901602,,,,,0.9176201372997712,,,,,,,,,,,,,-0.004590520103175844,-0.01811621866025659,0.019755697273236006,-0.020575436579725825
2010-05-18,1214.300048828125,,,,,0.9565217391304348,,,,,0.003432494279176201,,,,,0.9061784897025171,,,,,,,,,,,,,-0.01358807488801761,0.008646956746920287,0.015564441722611733,-0.0008235196901829056
2010-05-25,1197.800048828125,,,,,0.9038901601830663,,,,,0.011441647597254004,,,,,0.9233409610983981,,,,,,,,,,,,,0.022541324845007038,0.038570670636618454,0.0351477490981289,-0.0052596832286729844
2010-06-01,1224.800048828125,,,,,0.9073226544622426,,,,,0.010297482837528604,,,,,0.8375286041189931,,,,,,,,,,,,,0.015675988248241346,0.006858182567666349,0.014043068652986879,-0.054539554347698305
2010-06-08,1244.0,,,,,0.9221967963386728,,,,,0.006864988558352402,,,,,0.8707093821510298,,,,,,,,,,,,,-0.008681711276627868,-0.0032958003102391276,-0.0395497999773915,-0.04726692027984325
2010-06-15,1233.199951171875,,,,,0.9302059496567505,,,,,0.002288329519450801,,,,,0.8764302059496567,,,,,,,,,,,,,0.005433079393021956,0.007135946461693132,-0.016136801112292987,-0.03000324478187011
2010-06-22,1239.9000244140625,,,,,0.9530892448512586,,,,,0.0011441647597254005,,,,,0.9405034324942791,,,,,,,,,,,,,0.001693665250897869,-0.036373880714495765,-0.0390354250028625,-0.010726710675249995
2010-06-29,1242.0,,,,,0.9399313501144165,,,,,0.012585812356979404,,,,,0.9382151029748284,,,,,,,,,,,,,-0.038003181297806,-0.023107851185084516,-0.06763285024154586,-0.008212521072363144
2010-07-06,1194.800048828125,,,,,0.8272311212814645,,,,,0.09839816933638444,,,,,0.902745995423341,,,,,,,,,,,,,0.015483762340104512,-0.0027620092846177835,-0.0080348989487119,0.04477736676732946
2010-07-13,1213.300048828125,,,,,0.8237986270022883,,,,,0.09610983981693363,,,,,0.8741418764302059,,,,,,,,,,,,,-0.017967566101378396,-0.04557821363440717,-0.014093873706480298,0.0362647310881572
2010-07-20,1191.5,,,,,0.6933638443935927,,,,,0.19794050343249428,,,,,0.8558352402745996,,,,,,,,,,,,,-0.02811582039446081,-0.005287493770981921,0.029458645057438115,0.06563151588071747
2010-07-27,1158.0,,,,,0.7196796338672768,,,,,0.15217391304347827,,,,,0.8581235697940504,,,,,,,,,,,,,0.0234887315819301,0.03298786802407161,0.06373061211409747,0.09879104008122841
2010-08-03,1185.199951171875,,,,,0.7334096109839817,,,,,0.19908466819221968,,,,,0.7276887871853547,,,,,,,,,,,,,0.009281134368191335,0.03493083540302866,0.053240044090332006,0.10242999444442047
2010-08-10,1196.199951171875,,,,,0.7437070938215103,,,,,0.18649885583524028,,,,,0.7494279176201373,,,,,,,,,,,,,0.02541383184665791,0.029760992400454267,0.051078498704495434,0.1192944984677431
2010-08-17,1226.5999755859375,,,,,0.8077803203661327,,,,,0.14073226544622425,,,,,0.8180778032036613,,,,,,,,,,,,,0.004239420630758994,0.01769123893209068,0.03513776002265856,0.09709765038030782
2010-08-24,1231.800048828125,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.8810068649885584,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.11212814645308924,0.7884615384615384,0.7884615384615384,0.7884615384615384,0.7884615384615384,0.8455377574370709,0.1858866320092361,0.1858866320092361,0.1858866320092361,0.1858866320092361,0.18928728819783364,0.18928728819783364,0.18928728819783364,0.18928728819783364,0.8944855725018515,0.8944855725018515,0.8944855725018515,0.8944855725018515,0.013395031130009505,0.020701411746378406,0.03295987496068231,0.08386095361506696
2010-08-31,1248.300048828125,0.7115384615384616,0.7169811320754716,0.7169811320754716,0.7169811320754716,0.9176201372997712,0.5576923076923077,0.5471698113207547,0.5471698113207547,0.5471698113207547,0.08009153318077804,0.8846153846153846,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.8981693363844394,0.7145515302625107,0.7328919021924193,0.7328919021924193,0.7328919021924193,-0.12660439925483866,-0.15895583820832632,-0.15895583820832632,-0.15895583820832632,1.39519001168893,1.3343643125549267,1.3343643125549267,1.3343643125549267,0.0072098050532394264,0.017143236006310847,0.046703456282440436,0.07185768458159014
2010-09-07,1257.300048828125,0.7692307692307693,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9279176201372997,0.5,0.5,0.5,0.5,0.06750572082379863,0.9423076923076923,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9187643020594966,0.770471954303023,0.7985942814204293,0.7985942814204293,0.7985942814204293,-0.22573351132393896,-0.2510073905532575,-0.2510073905532575,-0.2510073905532575,1.5436567370960412,1.4745193247832684,1.4745193247832684,1.4745193247832684,0.009862325508781522,0.012009842519302705,0.06490095634848125,0.07881967051405447
2010-09-14,1269.699951171875,0.9038461538461539,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9496567505720824,0.5192307692307693,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.07437070938215103,0.9615384615384616,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9267734553775744,1.0601178091571903,1.085961264673442,1.085961264673442,1.085961264673442,-0.1676143370433052,-0.18670249975067488,-0.18670249975067488,-0.18670249975067488,1.6787182335147677,1.6088001728159778,1.6088001728159778,1.6088001728159778,0.0021265443380504845,0.029062003491459043,0.059856661355192964,0.1103411065952582
2010-09-21,1272.4000244140625,0.7692307692307693,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9359267734553776,0.5576923076923077,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.08466819221967964,0.9615384615384616,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9324942791762014,0.8547868647163599,0.8812615566899829,0.8812615566899829,0.8812615566899829,-0.11245633976421891,-0.12711348898570585,-0.12711348898570585,-0.12711348898570585,1.690509121390225,1.6301197896467996,1.6301197896467996,1.6301197896467996,0.02687830125406032,0.05226343816727219,0.04927691761146269,0.051791907536632875
2010-09-28,1306.5999755859375,0.9615384615384616,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9645308924485125,0.40384615384615385,0.38596491228070173,0.38596491228070173,0.38596491228070173,0.04691075514874142,1.0,1.0,1.0,1.0,0.9633867276887872,1.2634727162527277,1.3038036781107698,1.3038036781107698,1.3038036781107698,-0.36136236946343214,-0.3785180864681552,-0.3785180864681552,-0.3785180864681552,2.1183002210191404,2.0068507205675647,2.0068507205675647,2.0068507205675647,0.024720686844984963,0.029924978047243034,0.024031857493324482,0.05426299229974174
2010-10-05,1338.9000244140625,0.8846153846153846,0.896551724137931,0.896551724137931,0.896551724137931,0.9508009153318078,0.4230769230769231,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.05263157894736842,0.9807692307692307,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.959954233409611,1.0098572725538872,1.042176939537087,1.042176939537087,1.042176939537087,-0.3258016833047618,-0.34052798825272,-0.34052798825272,-0.34052798825272,1.9512866682304728,1.8813747617679535,1.8813747617679535,1.8813747617679535,0.005078741230726491,-0.002838187137824577,0.013070430712448733,0.03443123067094733
2010-10-12,1345.699951171875,0.9615384615384616,0.9491525423728814,0.9491525423728814,0.9491525423728814,0.9633867276887872,0.38461538461538464,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.04576659038901602,0.9615384615384616,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.9553775743707094,1.235346453886385,1.2376471140749365,1.2376471140749365,1.2376471140749365,-0.38558472799775395,-0.38622337457356826,-0.38622337457356826,-0.38622337457356826,1.8265323265401283,1.7958372178090651,1.7958372178090651,1.7958372178090651,-0.007876923512337708,-0.005721893030589564,0.04763327634843839,0.046518614793539914
2010-10-19,1335.0999755859375,0.6346153846153846,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.9164759725400458,0.36538461538461536,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.04462242562929062,1.0,1.0,1.0,1.0,0.9668192219679634,0.6213534877304007,0.5871214368401684,0.5871214368401684,0.5871214368401684,-0.4016287857421843,-0.3886071767110811,-0.3886071767110811,-0.3886071767110811,2.018730744174363,1.9935369601049198,1.9935369601049198,1.9935369601049198,0.0021721402644694354,0.015953897998370437,0.002396879110707184,0.051307019139100296
2010-10-26,1338.0,0.5,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.8844393592677345,0.5576923076923077,0.5901639344262295,0.5901639344262295,0.5901639344262295,0.08237986270022883,0.9230769230769231,0.9344262295081968,0.9344262295081968,0.9344262295081968,0.948512585812357,0.1757979573588363,0.13017948022440706,0.13017948022440706,0.13017948022440706,-0.14262784499679548,-0.11942035398392928,-0.11942035398392928,-0.11942035398392928,1.4471660567730622,1.4999190220381753,1.4999190220381753,1.4999190220381753,0.013751886707072059,0.05366221885510081,0.029521674140508214,0.037518648110519415
2010-11-02,1356.4000244140625,0.4423076923076923,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.8718535469107551,0.5192307692307693,0.5645161290322581,0.5645161290322581,0.5645161290322581,0.07894736842105263,0.9615384615384616,0.967741935483871,0.967741935483871,0.967741935483871,0.9622425629290617,0.09081993894980647,0.02513115656213144,0.02513115656213144,0.02513115656213144,-0.1641949750203497,-0.13332392546907837,-0.13332392546907837,-0.13332392546907837,1.6034762544543637,1.6564507804809843,1.6564507804809843,1.6564507804809843,0.03936893501393901,-0.01334412803019247,0.021085207218491497,0.03597753308718277
2010-11-09,1409.800048828125,0.36538461538461536,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8466819221967964,0.21153846153846154,0.20634920634920634,0.20634920634920634,0.20634920634920634,0.02402745995423341,1.0,1.0,1.0,1.0,0.977116704805492,-0.18834442899248163,-0.27200266345030766,-0.27200266345030766,-0.27200266345030766,-0.6540898913289566,-0.6365561813625318,-0.6365561813625318,-0.6365561813625318,2.140963612156146,2.1682969638881526,2.1682969638881526,2.1682969638881526,-0.05071641191914644,-0.022911085054206026,-0.001063980669632425,-0.022201764607784447
2010-11-16,1338.300048828125,0.19230769230769232,0.171875,0.171875,0.171875,0.7665903890160183,0.7115384615384616,0.75,0.75,0.75,0.13844393592677345,0.9807692307692307,0.984375,0.984375,0.984375,0.9736842105263158,-1.1074407802529236,-1.2102602854808175,-1.2102602854808175,-1.2102602854808175,0.5096226572664161,0.5901069850852984,0.5901069850852984,0.5901069850852984,1.771854253434322,1.8533791591953346,1.8533791591953346,1.8533791591953346,0.029290853875556744,0.03489497830682109,0.04879318865376425,0.03414776171598577
2010-11-23,1377.5,0.21153846153846154,0.18461538461538463,0.18461538461538463,0.18461538461538463,0.7791762013729977,0.6923076923076923,0.7384615384615385,0.7384615384615385,0.7384615384615385,0.13043478260869565,0.9423076923076923,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9645308924485125,-0.9238410271073232,-1.0451774072195235,-1.0451774072195235,-1.0451774072195235,0.3879657000111132,0.4829412024171178,0.4829412024171178,0.4829412024171178,1.4178211504136988,1.5444518034062569,1.5444518034062569,1.5444518034062569,0.005444646098003547,0.02235938208938304,0.007767659652903713,-0.006823974166288549
2010-11-30,1385.0,0.3076923076923077,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.7951945080091534,0.7307692307692307,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.14187643020594964,0.7884615384615384,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9359267734553776,-0.659098066430119,-0.8021159852931876,-0.8021159852931876,-0.8021159852931876,0.520261847930206,0.6347113236761437,0.6347113236761437,0.6347113236761437,0.9462181289419266,1.120718194054479,1.120718194054479,1.120718194054479,0.016823139948104693,0.013429585260604782,0.014584802290162457,-0.03805050626128159
2010-12-07,1408.300048828125,0.38461538461538464,0.31343283582089554,0.31343283582089554,0.31343283582089554,0.8192219679633868,0.5576923076923077,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.10526315789473684,0.8269230769230769,0.8656716417910447,0.8656716417910447,0.8656716417910447,0.9427917620137299,-0.4431689334565274,-0.6052001906288393,-0.6052001906288393,-0.6052001906288393,0.07466616119180786,0.1787617174706729,0.1787617174706729,0.1787617174706729,0.9749122259610453,1.1618401010346135,1.1618401010346135,1.1618401010346135,-0.0033374089890138015,-0.014272596008908511,-0.021160298086279394,-0.04878227001366242
2010-12-14,1403.5999755859375,0.21153846153846154,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.7745995423340961,0.7307692307692307,0.7794117647058824,0.7794117647058824,0.7794117647058824,0.14988558352402745,0.7307692307692307,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.9290617848970252,-0.9025006788158275,-1.0744046871718118,-1.0744046871718118,-1.0744046871718118,0.5491466515571503,0.6956932860661602,0.6956932860661602,0.6956932860661602,0.7712815342191479,0.9871257905283761,0.9871257905283761,0.9871257905283761,-0.010971804418587028,0.0011399085307546297,-0.013964075182998914,-0.028640604068900344
2010-12-21,1388.199951171875,0.15384615384615385,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.7391304347826086,0.8461538461538461,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.1956521739130435,0.6346153846153846,0.7246376811594203,0.7246376811594203,0.7246376811594203,0.9118993135011442,-1.3316271867586595,-1.5157737267784623,-1.5157737267784623,-1.5157737267784623,1.0312924060653204,1.2229006299411078,1.2229006299411078,1.2229006299411078,0.5040414128564187,0.7552519945307834,0.7552519945307834,0.7552519945307834,0.012246074483469815,-0.006987430855106003,-0.014479164596547967,-0.010517199322484294
2010-12-28,1405.199951171875,0.23076923076923078,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.7711670480549199,0.7884615384615384,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.1853546910755149,0.7115384615384616,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9279176201372997,-0.8542766097178616,-1.0557850074281188,-1.0557850074281188,-1.0557850074281188,0.867387672508188,1.0636569577106358,1.0636569577106358,1.0636569577106358,0.713372262957264,0.9626971517600742,0.9626971517600742,0.9626971517600742,-0.019000819883041142,-0.015086786157511023,-0.051878668429325425,-0.0033446849809206647
2011-01-04,1378.5,0.11538461538461539,0.09859154929577464,0.09859154929577464,0.09859154929577464,0.7322654462242563,0.7307692307692307,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.16704805491990846,0.6730769230769231,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.9244851258581236,-1.3134005137369587,-1.5270659284567838,-1.5270659284567838,-1.5270659284567838,0.7016824335347807,0.9011955557354587,0.9011955557354587,0.9011955557354587,0.6481207114261607,0.9170074748884111,0.9170074748884111,0.9170074748884111,0.0039898440333696605,-0.0075444500646082435,-0.028219096419341727,0.03786721158641648
2011-01-11,1384.0,0.019230769230769232,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.6613272311212814,0.9038461538461539,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.2242562929061785,0.6346153846153846,0.7361111111111112,0.7361111111111112,0.7361111111111112,0.9210526315789473,-1.9062458996695046,-2.146227260851081,-2.146227260851081,-2.146227260851081,1.1643163278163529,1.4158664207852676,1.4158664207852676,1.4158664207852676,0.5371481047178974,0.8277642661228175,0.8277642661228175,0.8277642661228175,-0.011488456946576964,-0.03735545604904267,-0.014884375423365293,0.03099712746680816
2011-01-18,1368.0999755859375,0.019230769230769232,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.6292906178489702,0.9807692307692307,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.32036613272311215,0.6153846153846154,0.726027397260274,0.726027397260274,0.726027397260274,0.919908466819222,-2.031282624463929,-2.30176697480931,-2.30176697480931,-2.30176697480931,1.7669656634709194,2.083899732494557,2.083899732494557,2.083899732494557,0.5085974681854913,0.8121702109174129,0.8121702109174129,0.8121702109174129,-0.02616762473260037,-0.020831810911913662,0.004020174035632484,0.01790804797690826
2011-01-25,1332.300048828125,0.038461538461538464,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.6567505720823799,1.0,1.0,1.0,1.0,0.33867276887871856,0.21153846153846154,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.6670480549199085,-1.7541502408405658,-2.0266733548114084,-2.0266733548114084,-2.0266733548114084,1.897233639988208,2.2424036632137594,2.2424036632137594,2.2424036632137594,-1.1115320624283465,-0.6527748506734068,-0.6527748506734068,-0.6527748506734068,0.005479191240917114,0.023343071715183683,0.051189633470225315,0.07145533864958709
2011-02-01,1339.5999755859375,0.019230769230769232,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.5892448512585813,1.0,1.0,1.0,1.0,0.35583524027459956,0.019230769230769232,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.4279176201372998,-2.160391053608817,-2.470302014031118,-2.470302014031118,-2.470302014031118,2.0450195934297324,2.4128951905834786,2.4128951905834786,2.4128951905834786,-1.935463185178376,-1.4031505224983067,-1.4031505224983067,-1.4031505224983067,0.017766534235501785,0.0253807111224591,0.06800535775322825,0.05703196910006314
2011-02-08,1363.4000244140625,0.09615384615384616,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.6647597254004577,0.9807692307692307,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.3489702517162471,0.09615384615384616,0.14473684210526316,0.14473684210526316,0.14473684210526316,0.4633867276887872,-1.489274721312038,-1.746110872423234,-1.746110872423234,-1.746110872423234,1.872987889279644,2.206044408071639,2.206044408071639,2.206044408071639,-1.805703469955928,-1.2578868750901833,-1.2578868750901833,-1.2578868750901833,0.007481260810640267,0.02721136491242304,0.046574738787532155,0.06483792198262095
2011-02-15,1373.5999755859375,0.19230769230769232,0.15584415584415584,0.15584415584415584,0.15584415584415584,0.7276887871853547,0.9615384615384616,0.974025974025974,0.974025974025974,0.974025974025974,0.34324942791762014,0.09615384615384616,0.15584415584415584,0.15584415584415584,0.15584415584415584,0.4851258581235698,-1.0262516766148455,-1.248179896787439,-1.248179896787439,-1.248179896787439,1.7450552616021282,2.029425391114689,2.029425391114689,2.029425391114689,-1.7466542494155513,-1.1755281452261606,-1.1755281452261606,-1.1755281452261606,0.01958359412651256,0.04156958110135389,0.013832265825350687,0.05773154501862732
2011-02-22,1400.5,0.3269230769230769,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.7734553775743707,0.8653846153846154,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.3146453089244851,0.19230769230769232,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6430205949656751,-0.5180511908363769,-0.7108969082126801,-0.7108969082126801,-0.7108969082126801,1.398227090570223,1.6541644435394278,1.6541644435394278,1.6541644435394278,-1.2191728552497914,-0.656810213419094,-0.656810213419094,-0.656810213419094,0.02156369237549094,0.01885042800004455,0.019278828989646613,0.06711888611210282
