date,feature,current_value,candidate_mean,candidate_std
2026-06-09,mm_net_percentile_156w,0.3653846153846153,0.44695179817939074,0.3287982830319209
2026-06-09,producer_net_percentile_156w,0.9487179487179488,0.570135383631249,0.31445446685899947
2026-06-09,oi_percentile_156w,0.0064102564102564,0.4768181840740885,0.31384171274513517
