factor,sample_split,gold_regime,forward_horizon,percentile_bucket,count,avg_forward_return,median_forward_return,win_rate,max_drawdown_after_signal
producer_net_percentile_156w,all,bear,1W,90-100 percentile,80,0.005834761921316889,0.001490335661495923,0.525,-0.12570918451764834
producer_net_percentile_156w,all,bear,2W,0-10 percentile,0,,,,
producer_net_percentile_156w,all,bear,2W,10-20 percentile,1,-0.04083647639020693,-0.04083647639020693,0.0,-0.04083647639020693
producer_net_percentile_156w,all,bear,2W,20-30 percentile,10,-0.009325605695053595,-0.009981733870857767,0.4,-0.051098792432151874
producer_net_percentile_156w,all,bear,2W,30-40 percentile,12,0.017184304421312847,0.020893683963223997,0.6666666666666666,-0.030918102381615298
producer_net_percentile_156w,all,bear,2W,40-50 percentile,13,-0.007086089360484433,-0.0066373168984732445,0.38461538461538464,-0.04942339164722831
producer_net_percentile_156w,all,bear,2W,50-60 percentile,11,-0.004073752751317111,0.0018616772866961728,0.5454545454545454,-0.05401879676324972
producer_net_percentile_156w,all,bear,2W,60-70 percentile,20,-0.0010208296277536832,-0.0008450116976373434,0.45,-0.05366403411319076
producer_net_percentile_156w,all,bear,2W,70-80 percentile,6,-0.016475508957590406,-0.004138373518350835,0.16666666666666666,-0.06802212339558023
producer_net_percentile_156w,all,bear,2W,80-90 percentile,18,-0.002295479962663882,-0.006233972156928946,0.2222222222222222,-0.05508472961315902
producer_net_percentile_156w,all,bear,2W,90-100 percentile,79,0.010247498035604756,0.0027018842778039343,0.5189873417721519,-0.12570918451764834
producer_net_percentile_156w,all,bear,4W,0-10 percentile,0,,,,
producer_net_percentile_156w,all,bear,4W,10-20 percentile,1,-0.04523416312372053,-0.04523416312372053,0.0,-0.04523416312372053
producer_net_percentile_156w,all,bear,4W,20-30 percentile,10,-0.01524319147228822,-0.014455752940119415,0.4,-0.06810262847133441
producer_net_percentile_156w,all,bear,4W,30-40 percentile,12,0.030934733943663233,0.03265594497028346,0.8333333333333334,-0.06810262847133441
producer_net_percentile_156w,all,bear,4W,40-50 percentile,13,-0.015170334200742857,-0.03642741640621294,0.23076923076923078,-0.06763553784432508
producer_net_percentile_156w,all,bear,4W,50-60 percentile,11,-0.002089546741424465,0.002924709737451403,0.6363636363636364,-0.05401879676324972
producer_net_percentile_156w,all,bear,4W,60-70 percentile,20,-0.00042822791380296433,0.007864983734316766,0.6,-0.05739293787208766
producer_net_percentile_156w,all,bear,4W,70-80 percentile,6,-0.0284423113869815,-0.03383902275708667,0.3333333333333333,-0.08730755312084082
producer_net_percentile_156w,all,bear,4W,80-90 percentile,16,0.009434234174381634,-0.01587902406910796,0.1875,-0.07716319545461392
producer_net_percentile_156w,all,bear,4W,90-100 percentile,79,0.013652130361575653,0.0003142375601432601,0.5063291139240507,-0.13932848829941735
producer_net_percentile_156w,all,bear,8W,0-10 percentile,0,,,,
producer_net_percentile_156w,all,bear,8W,10-20 percentile,1,-0.032938388781363126,-0.032938388781363126,0.0,-0.0460419395135111
producer_net_percentile_156w,all,bear,8W,20-30 percentile,10,-0.02426073425354317,-0.020366629010081627,0.1,-0.07316011583692994
producer_net_percentile_156w,all,bear,8W,30-40 percentile,12,0.04423790471200618,0.04215986864632926,0.8333333333333334,-0.07316011583692994
producer_net_percentile_156w,all,bear,8W,40-50 percentile,13,-0.025341078834548204,-0.03819413238417246,0.23076923076923078,-0.1098570391684549
producer_net_percentile_156w,all,bear,8W,50-60 percentile,11,0.003191340029165546,-0.008360269309443336,0.36363636363636365,-0.06810262847133441
producer_net_percentile_156w,all,bear,8W,60-70 percentile,20,0.0026072451665649587,-0.0046871932413254935,0.45,-0.07620474042790781
producer_net_percentile_156w,all,bear,8W,70-80 percentile,6,-0.028520219164395805,-0.038078950943350676,0.3333333333333333,-0.09865971705137755
producer_net_percentile_156w,all,bear,8W,80-90 percentile,16,0.07109679500604221,-0.025152430733039022,0.25,-0.15433866200250246
producer_net_percentile_156w,all,bear,8W,90-100 percentile,75,0.007443992319911179,-0.007066663169219112,0.41333333333333333,-0.15433866200250246
swap_net_percentile_156w,all,bear,1W,0-10 percentile,4,-0.018316963579283724,-0.011476381475726716,0.25,-0.055389516334043765
swap_net_percentile_156w,all,bear,1W,10-20 percentile,5,-0.018902725347107418,-0.013373350476177603,0.0,-0.03866481880365924
swap_net_percentile_156w,all,bear,1W,20-30 percentile,9,-0.00953311809857328,-0.009303895734647294,0.3333333333333333,-0.03392353003828785
swap_net_percentile_156w,all,bear,1W,30-40 percentile,13,-0.005058882958581889,0.00400627277865917,0.5384615384615384,-0.12570918451764834
swap_net_percentile_156w,all,bear,1W,40-50 percentile,13,0.000825044239787533,-0.0035668162298500006,0.46153846153846156,-0.050276545080313984
swap_net_percentile_156w,all,bear,1W,50-60 percentile,25,-0.0023551100548245565,-0.0012373178694460307,0.48,-0.03607468702083916
swap_net_percentile_156w,all,bear,1W,60-70 percentile,19,0.0024200986783508836,-0.001402599976794594,0.47368421052631576,-0.023580097590120364
swap_net_percentile_156w,all,bear,1W,70-80 percentile,10,-0.008551719130799874,-0.003858070151641413,0.4,-0.06717395609381072
swap_net_percentile_156w,all,bear,1W,80-90 percentile,16,0.025687495629064194,-0.00639869501597351,0.3125,-0.029426403473737484
swap_net_percentile_156w,all,bear,1W,90-100 percentile,57,0.005042341415305681,0.0023044565361582947,0.631578947368421,-0.04326716578635903
swap_net_percentile_156w,all,bear,2W,0-10 percentile,4,-0.045901029662992004,-0.04370365114405389,0.0,-0.06802212339558023
swap_net_percentile_156w,all,bear,2W,10-20 percentile,5,-0.020403073972483133,-0.022552821952371627,0.2,-0.05508472961315902
swap_net_percentile_156w,all,bear,2W,20-30 percentile,9,-0.025997074852622433,-0.026452580723193786,0.1111111111111111,-0.07259206798866857
swap_net_percentile_156w,all,bear,2W,30-40 percentile,13,0.0044375283733846076,0.005276762399686108,0.5384615384615384,-0.12570918451764834
swap_net_percentile_156w,all,bear,2W,40-50 percentile,13,-0.015190729718258616,-0.023365550894755005,0.3076923076923077,-0.12570918451764834
swap_net_percentile_156w,all,bear,2W,50-60 percentile,25,-0.0002117050987847735,0.004718615694476291,0.56,-0.049137302396048965
swap_net_percentile_156w,all,bear,2W,60-70 percentile,19,0.00466542737878372,0.002673836459798684,0.5263157894736842,-0.04083647639020693
swap_net_percentile_156w,all,bear,2W,70-80 percentile,10,-0.02270643454825457,-0.014027549223064373,0.1,-0.09000439206598332
swap_net_percentile_156w,all,bear,2W,80-90 percentile,16,0.05747740693629684,-0.002270773468270093,0.4375,-0.051098792432151874
swap_net_percentile_156w,all,bear,2W,90-100 percentile,56,0.008350229614184067,0.00364286222175636,0.5892857142857143,-0.04942339164722831
swap_net_percentile_156w,all,bear,4W,0-10 percentile,4,-0.06668225374528639,-0.07395181539577572,0.0,-0.08730755312084082
swap_net_percentile_156w,all,bear,4W,10-20 percentile,5,-0.049335588157918074,-0.04209856233874243,0.0,-0.07716319545461392
swap_net_percentile_156w,all,bear,4W,20-30 percentile,9,-0.038633536318257354,-0.03642741640621294,0.1111111111111111,-0.0892351274787535
swap_net_percentile_156w,all,bear,4W,30-40 percentile,13,-0.027925368030821813,-0.027873234058801044,0.38461538461538464,-0.13932848829941735
swap_net_percentile_156w,all,bear,4W,40-50 percentile,13,-0.006018861454915951,-0.0068444271410395,0.3076923076923077,-0.12570918451764834
swap_net_percentile_156w,all,bear,4W,50-60 percentile,25,0.007948152707992517,0.0061265750276056075,0.56,-0.06412165838519923
swap_net_percentile_156w,all,bear,4W,60-70 percentile,19,-0.005449226101065147,0.002924709737451403,0.5789473684210527,-0.10987044784366473
swap_net_percentile_156w,all,bear,4W,70-80 percentile,10,-0.01588779589182341,-0.021775064759516183,0.4,-0.09687728715618193
swap_net_percentile_156w,all,bear,4W,80-90 percentile,16,0.07795294722860137,0.007211409229577304,0.5625,-0.06810262847133441
swap_net_percentile_156w,all,bear,4W,90-100 percentile,54,0.02078601920183971,0.012253268159435504,0.6111111111111112,-0.06810262847133441
swap_net_percentile_156w,all,bear,8W,0-10 percentile,4,-0.07779324527674117,-0.0813187804724591,0.0,-0.1098570391684549
swap_net_percentile_156w,all,bear,8W,10-20 percentile,5,-0.07415872252835956,-0.07620474042790781,0.0,-0.10414806770093099
swap_net_percentile_156w,all,bear,8W,20-30 percentile,9,-0.06355748890286173,-0.06737247089375087,0.0,-0.10409220015685972
swap_net_percentile_156w,all,bear,8W,30-40 percentile,13,-0.05763563767130319,-0.03819413238417246,0.0,-0.13932848829941735
swap_net_percentile_156w,all,bear,8W,40-50 percentile,13,-0.023319304015615445,-0.015813056385806323,0.3076923076923077,-0.13138312240508232
swap_net_percentile_156w,all,bear,8W,50-60 percentile,25,-0.006974839220457368,0.002587162871730886,0.52,-0.14175294990618525
swap_net_percentile_156w,all,bear,8W,60-70 percentile,19,-0.004394054347737915,-0.013713321425805503,0.3684210526315789,-0.13932848829941735
swap_net_percentile_156w,all,bear,8W,70-80 percentile,10,-0.03606076687234977,-0.02659958522219802,0.0,-0.15433866200250246
swap_net_percentile_156w,all,bear,8W,80-90 percentile,16,0.09989243274791751,0.018271561219205312,0.5,-0.15433866200250246
swap_net_percentile_156w,all,bear,8W,90-100 percentile,50,0.05728873133627289,0.015823481107675508,0.64,-0.07316011583692994
oi_percentile_156w,all,bear,1W,0-10 percentile,54,-0.0014102090025648883,-0.005386528346632891,0.46296296296296297,-0.12570918451764834
oi_percentile_156w,all,bear,1W,10-20 percentile,25,0.017403373619029123,0.0003938283647357821,0.56,-0.055389516334043765
oi_percentile_156w,all,bear,1W,20-30 percentile,12,-0.002936843667419605,-0.003041161189596464,0.3333333333333333,-0.03951454658801512
oi_percentile_156w,all,bear,1W,30-40 percentile,23,-0.00017810513349826162,-0.0035668162298500006,0.4782608695652174,-0.033265975300106665
oi_percentile_156w,all,bear,1W,40-50 percentile,17,0.0021205581864680253,0.0009815747310255585,0.5882352941176471,-0.032919143645069204
oi_percentile_156w,all,bear,1W,50-60 percentile,14,-0.0032152925669222754,-0.0020519156101237446,0.42857142857142855,-0.050276545080313984
oi_percentile_156w,all,bear,1W,60-70 percentile,6,-0.001092805038972781,0.0005628078250790591,0.5,-0.023580097590120364
oi_percentile_156w,all,bear,1W,70-80 percentile,10,0.0031352304329260506,0.0010839370627208078,0.5,-0.02842701104657508
oi_percentile_156w,all,bear,1W,80-90 percentile,5,0.005575430507748313,0.005240102846556072,0.6,-0.017919500895952623
oi_percentile_156w,all,bear,1W,90-100 percentile,5,-0.014384331292318375,-0.0064346342476363505,0.4,-0.04326716578635903
oi_percentile_156w,all,bear,2W,0-10 percentile,53,-0.0049458262257894335,-0.005267261681010438,0.4339622641509434,-0.12570918451764834
oi_percentile_156w,all,bear,2W,10-20 percentile,25,0.019939775667072505,0.003201956195112876,0.52,-0.06802212339558023
oi_percentile_156w,all,bear,2W,20-30 percentile,12,0.0008377956294536859,-0.004286425314141973,0.4166666666666667,-0.04865886036364697
oi_percentile_156w,all,bear,2W,30-40 percentile,23,-0.00692835672624807,-0.010666707356770888,0.34782608695652173,-0.05366403411319076
oi_percentile_156w,all,bear,2W,40-50 percentile,17,0.0016998104720979761,0.0018616772866961728,0.5294117647058824,-0.04060487475529084
oi_percentile_156w,all,bear,2W,50-60 percentile,14,9.593490016669109e-05,0.0013788332005449933,0.5714285714285714,-0.05401879676324972
oi_percentile_156w,all,bear,2W,60-70 percentile,6,0.009456275089541777,-0.005052341413769756,0.3333333333333333,-0.02842701104657508
oi_percentile_156w,all,bear,2W,70-80 percentile,10,0.052428426705304995,0.013409496600625403,0.7,-0.051098792432151874
oi_percentile_156w,all,bear,2W,80-90 percentile,5,0.006490696984499444,0.010006671521520127,0.6,-0.017919500895952623
oi_percentile_156w,all,bear,2W,90-100 percentile,5,-0.029325895350414653,-0.04083647639020693,0.0,-0.04942339164722831
oi_percentile_156w,all,bear,4W,0-10 percentile,51,-0.00657325888999926,-0.0033572751174060222,0.49019607843137253,-0.12570918451764834
oi_percentile_156w,all,bear,4W,10-20 percentile,25,0.0028251876582672253,-0.008158442357305229,0.32,-0.13096878907447018
oi_percentile_156w,all,bear,4W,20-30 percentile,12,0.010265867908707677,0.007716713508997941,0.6666666666666666,-0.059046946260703614
oi_percentile_156w,all,bear,4W,30-40 percentile,23,-0.005242702754282451,0.0019511060955761383,0.5217391304347826,-0.13932848829941735
oi_percentile_156w,all,bear,4W,40-50 percentile,17,-0.0008932365184446792,-0.005614020810489784,0.4117647058823529,-0.04060487475529084
oi_percentile_156w,all,bear,4W,50-60 percentile,14,0.03758799307967859,0.008952828291647119,0.5714285714285714,-0.05401879676324972
oi_percentile_156w,all,bear,4W,60-70 percentile,6,-0.014612376590242393,-0.027190901173640925,0.3333333333333333,-0.06810262847133441
oi_percentile_156w,all,bear,4W,70-80 percentile,10,0.04253152375767928,0.016146113787987026,0.6,-0.06810262847133441
oi_percentile_156w,all,bear,4W,80-90 percentile,5,0.10799374070277179,0.012985874571604494,0.6,-0.0224222600979479
oi_percentile_156w,all,bear,4W,90-100 percentile,5,-0.02461186280103762,-0.03962548452904657,0.4,-0.05427910778279976
oi_percentile_156w,all,bear,8W,0-10 percentile,49,-0.022624220799498405,-0.031414907136790515,0.30612244897959184,-0.15433866200250246
oi_percentile_156w,all,bear,8W,10-20 percentile,24,0.0002899338934181049,-0.014763188905805913,0.2916666666666667,-0.13660859338868192
oi_percentile_156w,all,bear,8W,20-30 percentile,11,-0.009485419015101996,-0.015018829095137964,0.36363636363636365,-0.13932848829941735
oi_percentile_156w,all,bear,8W,30-40 percentile,23,0.013553537579086722,-0.005952340705353665,0.4782608695652174,-0.14175294990618525
oi_percentile_156w,all,bear,8W,40-50 percentile,17,0.07602591052248191,0.021533874005524867,0.6470588235294118,-0.1271144674617103
oi_percentile_156w,all,bear,8W,50-60 percentile,14,0.037474907056017394,-0.007895864390186358,0.42857142857142855,-0.07237530211549503
oi_percentile_156w,all,bear,8W,60-70 percentile,6,-0.012836633640439557,-0.038825310768862864,0.16666666666666666,-0.07316011583692994
oi_percentile_156w,all,bear,8W,70-80 percentile,10,0.026782880713105438,-0.014265401448931514,0.4,-0.07316011583692994
oi_percentile_156w,all,bear,8W,80-90 percentile,5,0.09531717368567139,0.01581362888201765,0.6,-0.051098792432151874
oi_percentile_156w,all,bear,8W,90-100 percentile,5,-0.01047916553375663,-0.005636000801876873,0.4,-0.05427910778279976
mm_net_percentile_156w,all,range,1W,0-10 percentile,45,-0.0006524816041833044,0.005220045177389165,0.5777777777777777,-0.16883355585419824
mm_net_percentile_156w,all,range,1W,10-20 percentile,42,0.004765678330093017,0.0038552758290492095,0.6190476190476191,-0.02774989747592571
mm_net_percentile_156w,all,range,1W,20-30 percentile,39,0.009109522880585134,0.00383313944816166,0.5384615384615384,-0.1047299631925046
mm_net_percentile_156w,all,range,1W,30-40 percentile,23,-0.0016901641031852176,0.0020992425868009423,0.5652173913043478,-0.041406913531674694
mm_net_percentile_156w,all,range,1W,40-50 percentile,30,-0.0025920164990620885,0.0001248418192413836,0.5,-0.06468940995295891
mm_net_percentile_156w,all,range,1W,50-60 percentile,20,0.009900841225679686,-0.0017736456401070688,0.5,-0.02828299439993287
mm_net_percentile_156w,all,range,1W,60-70 percentile,19,0.002123287738542423,-0.0011352659566263856,0.47368421052631576,-0.035025736266326324
mm_net_percentile_156w,all,range,1W,70-80 percentile,22,-0.0004650730774656881,0.00016485873149590935,0.5,-0.04488560221607396
mm_net_percentile_156w,all,range,1W,80-90 percentile,17,-0.01119220198926722,-0.009507598617890523,0.23529411764705882,-0.06590677167977244
mm_net_percentile_156w,all,range,1W,90-100 percentile,7,-0.01706894639645164,-0.010393661655821007,0.0,-0.04421683998642567
mm_net_percentile_156w,all,range,2W,0-10 percentile,45,-0.005067131556486173,-0.0005547419373918006,0.4888888888888889,-0.25588158695643304
mm_net_percentile_156w,all,range,2W,10-20 percentile,42,0.01847061740430572,0.008107003384749012,0.7142857142857143,-0.02774989747592571
mm_net_percentile_156w,all,range,2W,20-30 percentile,39,0.010393788574743925,0.006126861556512431,0.5384615384615384,-0.1047299631925046
mm_net_percentile_156w,all,range,2W,30-40 percentile,22,-0.004387149728905324,-0.005132391176038142,0.2727272727272727,-0.06468940995295891
mm_net_percentile_156w,all,range,2W,40-50 percentile,30,-0.0020459508261904567,-0.006764617121536254,0.4,-0.06589818853292184
mm_net_percentile_156w,all,range,2W,50-60 percentile,20,0.0053533835636469795,-0.0050460741380136676,0.4,-0.04375855030887876
mm_net_percentile_156w,all,range,2W,60-70 percentile,19,0.0029576115929625187,0.002714708785784836,0.631578947368421,-0.05842533069467437
mm_net_percentile_156w,all,range,2W,70-80 percentile,22,-0.0006805601639035794,-0.002868857797366675,0.4090909090909091,-0.04488560221607396
mm_net_percentile_156w,all,range,2W,80-90 percentile,17,-0.004805750555199273,-0.004942321001404348,0.35294117647058826,-0.07478775516633063
mm_net_percentile_156w,all,range,2W,90-100 percentile,7,-0.02937098652141496,-0.026565573778152052,0.14285714285714285,-0.06789498682903139
mm_net_percentile_156w,all,range,4W,0-10 percentile,45,-0.005112536946043184,-0.0019175650853930915,0.4666666666666667,-0.27100135864032315
mm_net_percentile_156w,all,range,4W,10-20 percentile,42,0.03645705869972874,0.022047767635535065,0.6904761904761905,-0.050910610407401524
mm_net_percentile_156w,all,range,4W,20-30 percentile,39,0.016855566069211833,0.010028626119790607,0.5384615384615384,-0.1047299631925046
mm_net_percentile_156w,all,range,4W,30-40 percentile,22,-0.008275612270706001,-0.005853104234277595,0.3181818181818182,-0.07851149906442356
mm_net_percentile_156w,all,range,4W,40-50 percentile,29,0.0010694437840832614,-0.0029267484436862334,0.4482758620689655,-0.07851149906442356
mm_net_percentile_156w,all,range,4W,50-60 percentile,20,-0.0008622541621894131,-0.015377700800428828,0.35,-0.05842533069467437
mm_net_percentile_156w,all,range,4W,60-70 percentile,18,0.00016320462672710553,-0.00026008164642771225,0.5,-0.07478775516633063
mm_net_percentile_156w,all,range,4W,70-80 percentile,22,-0.009105117651395616,-0.012164424591190104,0.2727272727272727,-0.08374090278678081
mm_net_percentile_156w,all,range,4W,80-90 percentile,17,-0.001827871614811578,-0.008533444189434691,0.29411764705882354,-0.07919950847408708
mm_net_percentile_156w,all,range,4W,90-100 percentile,7,-0.028552909091775183,-0.017761408696318592,0.14285714285714285,-0.08407523394841954
mm_net_percentile_156w,all,range,8W,0-10 percentile,45,-0.00959041725104344,0.014303104077906248,0.5555555555555556,-0.28133221306597567
mm_net_percentile_156w,all,range,8W,10-20 percentile,42,0.05426270576244999,0.02327870376991381,0.6428571428571429,-0.2823620794284999
mm_net_percentile_156w,all,range,8W,20-30 percentile,39,0.028131862782908697,0.012623274161735809,0.5384615384615384,-0.1047299631925046
mm_net_percentile_156w,all,range,8W,30-40 percentile,22,-0.005328058207857922,-0.005479529543423067,0.45454545454545453,-0.07919950847408708
mm_net_percentile_156w,all,range,8W,40-50 percentile,29,-0.012496383928008769,-0.013425597266080946,0.27586206896551724,-0.08584452154038369
mm_net_percentile_156w,all,range,8W,50-60 percentile,20,0.0012859216220750314,-0.008151262744754806,0.4,-0.08374090278678081
mm_net_percentile_156w,all,range,8W,60-70 percentile,18,0.00020684549620883817,-0.006047526039094531,0.4444444444444444,-0.08584452154038369
mm_net_percentile_156w,all,range,8W,70-80 percentile,20,-0.0044618004388669585,-0.007877391127955435,0.4,-0.08584452154038369
mm_net_percentile_156w,all,range,8W,80-90 percentile,17,0.009721464680943193,-0.0003192533232740935,0.47058823529411764,-0.08584452154038369
mm_net_percentile_156w,all,range,8W,90-100 percentile,5,-0.040140299964481055,-0.03884277192718599,0.0,-0.08407523394841954
producer_net_percentile_156w,all,range,1W,0-10 percentile,22,-0.0076503431380555605,-0.006062050465634239,0.3181818181818182,-0.06468940995295891
producer_net_percentile_156w,all,range,1W,10-20 percentile,26,-0.0027714640012721633,0.0010245452421857593,0.5384615384615384,-0.06590677167977244
producer_net_percentile_156w,all,range,1W,20-30 percentile,16,0.015084407394627956,0.008672352686608042,0.625,-0.020730039867682848
producer_net_percentile_156w,all,range,1W,30-40 percentile,20,-0.0070880324590871235,-0.006819962284502712,0.35,-0.04421683998642567
producer_net_percentile_156w,all,range,1W,40-50 percentile,23,0.004093991345251395,0.0021723381990665924,0.5652173913043478,-0.020163463548117377
producer_net_percentile_156w,all,range,1W,50-60 percentile,16,0.017248512048471637,-0.000819047498297143,0.4375,-0.041406913531674694
producer_net_percentile_156w,all,range,1W,60-70 percentile,15,-0.0007356044134931109,0.001079516067319819,0.5333333333333333,-0.035025736266326324
producer_net_percentile_156w,all,range,1W,70-80 percentile,27,-0.003575419093426435,-0.005623034896687362,0.4444444444444444,-0.04488560221607396
producer_net_percentile_156w,all,range,1W,80-90 percentile,45,0.006275555856370314,0.0025358189558639666,0.6444444444444445,-0.1047299631925046
producer_net_percentile_156w,all,range,1W,90-100 percentile,54,-0.0014144502901441158,0.0004420348132587737,0.5185185185185185,-0.16883355585419824
producer_net_percentile_156w,all,range,2W,0-10 percentile,22,-0.009086181158480332,-0.009390847813992298,0.3181818181818182,-0.06468940995295891
producer_net_percentile_156w,all,range,2W,10-20 percentile,26,-0.010271948361567175,-0.004374314846069038,0.38461538461538464,-0.07478775516633063
producer_net_percentile_156w,all,range,2W,20-30 percentile,16,0.020524029863206193,0.017800093218810042,0.8125,-0.031101655124218475
producer_net_percentile_156w,all,range,2W,30-40 percentile,20,0.007632922511277873,-0.009472295549550036,0.3,-0.06789498682903139
producer_net_percentile_156w,all,range,2W,40-50 percentile,23,0.0064601416356168265,0.003913809469438867,0.5652173913043478,-0.030347552986009774
producer_net_percentile_156w,all,range,2W,50-60 percentile,16,0.020470026804162003,0.006288871704281052,0.6875,-0.041406913531674694
producer_net_percentile_156w,all,range,2W,60-70 percentile,15,-0.005990678946459208,-0.014778073998680585,0.26666666666666666,-0.06589818853292184
producer_net_percentile_156w,all,range,2W,70-80 percentile,26,-0.0015455880342417456,-0.0004982690904417608,0.46153846153846156,-0.04488560221607396
producer_net_percentile_156w,all,range,2W,80-90 percentile,45,0.007040810923896967,0.0004961819295157266,0.5111111111111111,-0.1047299631925046
producer_net_percentile_156w,all,range,2W,90-100 percentile,54,-0.0003846063101131628,0.0014670836678780663,0.5185185185185185,-0.25588158695643304
producer_net_percentile_156w,all,range,4W,0-10 percentile,22,-0.012333304260257916,-0.010908480299496814,0.18181818181818182,-0.07851149906442356
producer_net_percentile_156w,all,range,4W,10-20 percentile,26,-0.006039409220582001,-0.007488404323306885,0.4230769230769231,-0.07851149906442356
producer_net_percentile_156w,all,range,4W,20-30 percentile,16,0.01868761228077012,0.02435092223020452,0.6875,-0.07478775516633063
producer_net_percentile_156w,all,range,4W,30-40 percentile,20,9.081360890955681e-06,-0.016649713317875292,0.3,-0.08407523394841954
producer_net_percentile_156w,all,range,4W,40-50 percentile,23,0.007996375306844505,0.0025761462332796192,0.5217391304347826,-0.06969552972877224
producer_net_percentile_156w,all,range,4W,50-60 percentile,15,0.021964712782343597,0.008155775105397556,0.6,-0.08374090278678081
producer_net_percentile_156w,all,range,4W,60-70 percentile,14,-0.004266752803351893,-0.02294669216951961,0.2857142857142857,-0.06589818853292184
producer_net_percentile_156w,all,range,4W,70-80 percentile,26,-0.0009548789053852078,-0.006089932441545043,0.34615384615384615,-0.05842533069467437
producer_net_percentile_156w,all,range,4W,80-90 percentile,45,0.014717836125250024,0.008613503751041973,0.5555555555555556,-0.1047299631925046
producer_net_percentile_156w,all,range,4W,90-100 percentile,54,0.007406128907777022,0.004118237198810215,0.5185185185185185,-0.27100135864032315
producer_net_percentile_156w,all,range,8W,0-10 percentile,22,-0.008494799220279226,-0.011185107235075653,0.4090909090909091,-0.08058198097369895
producer_net_percentile_156w,all,range,8W,10-20 percentile,26,0.005306497169377682,-0.0032223126513417077,0.46153846153846156,-0.07851149906442356
producer_net_percentile_156w,all,range,8W,20-30 percentile,16,0.021603173413428982,0.013609740623330202,0.625,-0.07851149906442356
producer_net_percentile_156w,all,range,8W,30-40 percentile,20,-0.01171259689905762,-0.024915765851082794,0.25,-0.08584452154038369
producer_net_percentile_156w,all,range,8W,40-50 percentile,19,-0.006037640809579844,-0.016971193190468914,0.2631578947368421,-0.08584452154038369
producer_net_percentile_156w,all,range,8W,50-60 percentile,15,0.015173004999856566,-0.013065477550647353,0.4666666666666667,-0.08584452154038369
producer_net_percentile_156w,all,range,8W,60-70 percentile,14,-0.018312474190735777,-0.020695807939340283,0.21428571428571427,-0.08374090278678081
producer_net_percentile_156w,all,range,8W,70-80 percentile,26,-0.0073348341701853954,-0.013470044393399272,0.2692307692307692,-0.08374090278678081
producer_net_percentile_156w,all,range,8W,80-90 percentile,45,0.04556675303361064,0.01877599696635035,0.7333333333333333,-0.1047299631925046
producer_net_percentile_156w,all,range,8W,90-100 percentile,54,0.010944046349985723,0.016428719554703042,0.5925925925925926,-0.2823620794284999
swap_net_percentile_156w,all,range,1W,0-10 percentile,22,-0.009535938645606711,-0.009596399029799085,0.3181818181818182,-0.04488560221607396
swap_net_percentile_156w,all,range,1W,10-20 percentile,15,0.01475911529286078,-0.0018449315584243564,0.4666666666666667,-0.03879379885891965
swap_net_percentile_156w,all,range,1W,20-30 percentile,16,-0.0009964392367014102,0.001300299193758736,0.5625,-0.041406913531674694
swap_net_percentile_156w,all,range,1W,30-40 percentile,26,-0.008616628263793306,-0.005438897138524357,0.34615384615384615,-0.1047299631925046
swap_net_percentile_156w,all,range,1W,40-50 percentile,19,0.009039021220238317,-0.006337135384007708,0.47368421052631576,-0.02431921034561202
swap_net_percentile_156w,all,range,1W,50-60 percentile,35,0.0036269224868660274,0.003854350455267941,0.5714285714285714,-0.03250731220735248
swap_net_percentile_156w,all,range,1W,60-70 percentile,34,-0.0015853502016272918,-0.003260595735435856,0.4117647058823529,-0.031466151753921534
swap_net_percentile_156w,all,range,1W,70-80 percentile,29,0.001047097134851642,0.00581201541261156,0.6551724137931034,-0.16883355585419824
swap_net_percentile_156w,all,range,1W,80-90 percentile,39,0.0019496987545440452,0.002718042163559087,0.5641025641025641,-0.029712706585310555
swap_net_percentile_156w,all,range,1W,90-100 percentile,29,0.007069137850729793,0.005437409536912963,0.6551724137931034,-0.030646465569119652
swap_net_percentile_156w,all,range,2W,0-10 percentile,22,-0.012350226195215475,-0.022013431865910205,0.22727272727272727,-0.06789498682903139
swap_net_percentile_156w,all,range,2W,10-20 percentile,15,0.01393564843271932,0.0011793379756328548,0.5333333333333333,-0.04900268825012388
swap_net_percentile_156w,all,range,2W,20-30 percentile,16,0.012467048328980303,0.01504741267646792,0.6875,-0.041406913531674694
swap_net_percentile_156w,all,range,2W,30-40 percentile,26,-0.004448248438692886,-0.010589744442002669,0.3076923076923077,-0.1047299631925046
swap_net_percentile_156w,all,range,2W,40-50 percentile,19,0.007232810355924058,-0.0024860505279789002,0.47368421052631576,-0.0405340769179946
swap_net_percentile_156w,all,range,2W,50-60 percentile,35,0.003754849251463861,0.001748477304202245,0.5142857142857142,-0.03250731220735248
swap_net_percentile_156w,all,range,2W,60-70 percentile,33,-0.000534475675741211,-0.0072258688220784295,0.3939393939393939,-0.041138512212249956
swap_net_percentile_156w,all,range,2W,70-80 percentile,29,-0.008156495611806485,-0.001050438447457669,0.4827586206896552,-0.25588158695643304
swap_net_percentile_156w,all,range,2W,80-90 percentile,39,0.006109187773228253,-0.0005547419373918006,0.48717948717948717,-0.06468940995295891
swap_net_percentile_156w,all,range,2W,90-100 percentile,29,0.013176855573994338,0.0158597173688535,0.7586206896551724,-0.04361927066661331
swap_net_percentile_156w,all,range,4W,0-10 percentile,22,-0.020813197621505772,-0.024656013426269552,0.13636363636363635,-0.08407523394841954
