factor,display_name,definition,definition_type,window_weeks,signal_column,forward_horizon,return_column,percentile_bucket,count,avg_forward_return,median_forward_return,win_rate,best_return,worst_return,max_drawdown_after_signal
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,10-20,96,0.0014890477942555182,0.003665881069428223,0.5104166666666666,0.07523465643932004,-0.15878546754349454,-0.15878546754349454
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,20-30,76,0.0050818151638324476,0.004922790882328942,0.5394736842105263,0.10944797529729877,-0.0742192818967865,-0.12031597586732656
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,30-40,57,0.007619106421860994,0.0053367836580076045,0.5789473684210527,0.0775620034100104,-0.09645285117833136,-0.09645285117833136
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,40-50,69,0.0074022475393425045,0.006126861556512431,0.6231884057971014,0.06864580846201851,-0.06682651925334737,-0.06682651925334737
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,50-60,53,-0.0027767254731838713,-0.0007133992006019829,0.4339622641509434,0.10692488585101612,-0.07259206798866857,-0.07259206798866857
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,60-70,55,0.007396066154333866,0.00904855328405696,0.6909090909090909,0.05192900491563801,-0.04944726404522781,-0.0808871997749745
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,70-80,46,0.0010887481460085259,0.002680950761334122,0.5652173913043478,0.061428606039782174,-0.07137199495423874,-0.0808871997749745
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,80-90,65,-0.00013950376754406826,-0.002838187137824577,0.4307692307692308,0.05828113591706785,-0.060829326789522464,-0.060829326789522464
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,2W,gold_return_2w,90-100,138,0.00350807556418879,4.063057058023567e-05,0.5,0.08557159261273517,-0.06736381073620279,-0.06736381073620279
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,0-10,166,0.008221252369263628,0.005412779258347156,0.5843373493975904,0.14923865199234854,-0.14672796242247665,-0.15878546754349454
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,10-20,95,0.0007203562781187454,0.001529757368372131,0.5157894736842106,0.10918967150622261,-0.13932848829941735,-0.15878546754349454
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,20-30,75,0.012504714434878819,0.009255631773592121,0.6,0.1520099174022118,-0.10987044784366473,-0.12031597586732656
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,30-40,57,0.016380692257819112,0.01214267689078019,0.631578947368421,0.1624218642195807,-0.0914714764560266,-0.11610471424735846
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,40-50,69,0.01196872636376821,0.01230382219145576,0.5652173913043478,0.12471478775865297,-0.13647792390513236,-0.13647792390513236
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,50-60,53,0.003724931218731501,0.0008338892934600661,0.5094339622641509,0.09136875324992033,-0.0892351274787535,-0.0892351274787535
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,60-70,55,0.013933555041959889,0.013439754605372611,0.6727272727272727,0.09873497270336262,-0.07030730860202183,-0.0808871997749745
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,70-80,46,0.002523165470325555,1.1398093079317828e-05,0.5,0.11402776925671065,-0.07716319545461392,-0.0808871997749745
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,80-90,65,-0.0019548046448183147,-0.00608321441598636,0.38461538461538464,0.1133737255494327,-0.073624454142869,-0.073624454142869
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,4W,gold_return_4w,90-100,138,0.006288161640772157,0.004206642769195135,0.5507246376811594,0.14951136761868566,-0.09278442175562396,-0.09278442175562396
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,0-10,164,0.01455509186456756,0.013603836520094448,0.5548780487804879,0.16708462597447316,-0.14175294990618525,-0.15878546754349454
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,10-20,93,0.006197852330345595,-0.0009561030213020016,0.4946236559139785,0.17592451768322803,-0.1340849809067166,-0.15878546754349454
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,20-30,75,0.023505463909574226,0.011987733482018426,0.5866666666666667,0.21337118039709324,-0.1339790371346169,-0.15878546754349454
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,30-40,57,0.030610544375076702,0.0056573510644919445,0.5263157894736842,0.24907959114291334,-0.06808234901622812,-0.11610471424735846
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,40-50,69,0.01966915494189154,0.022289706401235954,0.5942028985507246,0.17113530046085756,-0.11038605371419963,-0.13647792390513236
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,50-60,53,0.010979149525207252,0.005012950018893347,0.5094339622641509,0.17087280042283526,-0.11590482956796466,-0.13647792390513236
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,60-70,55,0.01565363444290326,0.01063264205825143,0.6,0.11893133498330144,-0.08290506430400368,-0.13647792390513236
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,70-80,46,0.015142939780921455,0.01059898446131069,0.5652173913043478,0.19719572007532582,-0.10414806770093099,-0.10414806770093099
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,80-90,65,0.004238552700595479,0.0018540165423426291,0.5076923076923077,0.14110813977702508,-0.07219548315438729,-0.10361611856383734
mm_net,MM Net,52W percentile,percentile,52.0,mm_net_percentile_52w,8W,gold_return_8w,90-100,138,0.011470327319774265,0.004858439756974309,0.5144927536231884,0.1175306215943337,-0.11273366392236395,-0.11727902345840291
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,0-10,166,0.0013631457578749536,0.00192476446380907,0.536144578313253,0.058031614463415204,-0.12570918451764834,-0.12570918451764834
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,10-20,89,-0.000671097901250886,0.001866644965277775,0.550561797752809,0.05088479272038593,-0.12031597586732656,-0.12031597586732656
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,20-30,75,0.005844694995582577,0.004992509494539332,0.6666666666666666,0.06333708795450965,-0.04491460574242323,-0.04491460574242323
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,30-40,71,0.0025262500063010745,0.0035896777609327746,0.5915492957746479,0.0414217225432687,-0.05071641191914644,-0.05071641191914644
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,40-50,81,0.001821299157142179,0.0017542190533499369,0.5308641975308642,0.08432153923414987,-0.05622979951011842,-0.05622979951011842
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,50-60,59,8.881169609911935e-05,0.000527123902610338,0.5084745762711864,0.055525361160558395,-0.06468940995295891,-0.06468940995295891
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,60-70,59,0.003028007924454355,0.0021721402644694354,0.5254237288135594,0.08872708019648767,-0.04625944405286975,-0.04625944405286975
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,70-80,55,0.001793821575353642,0.002774753420195175,0.5818181818181818,0.05072036986960882,-0.03879379885891965,-0.03879379885891965
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,80-90,60,-0.0009573468582599424,0.0035442186067813353,0.55,0.029866457788704448,-0.0808871997749745,-0.0808871997749745
mm_net,MM Net,104W percentile,percentile,104.0,mm_net_percentile_104w,1W,gold_return_1w,90-100,107,0.0032306606986960344,0.0015976730742071066,0.514018691588785,0.05974783733921063,-0.05470318951103592,-0.05470318951103592
